job_id,job_title,company,location,company_size,industry,experience_required,education,posted_date,skills,salary,applications,views,experience_squared,experience_log,location_encoded,company_size_encoded,job_title_encoded,company_encoded,industry_encoded,education_encoded,skill_0,skill_1,skill_2,skill_3,skill_4,skill_5,skill_6,skill_7,skill_8,skill_9,skill_10,skill_11,skill_12,skill_13,skill_14,skill_15,skill_16,skill_17,skill_18,skill_19,skill_20,skill_21,skill_22,skill_23,skill_24,skill_25,skill_26,skill_27,skill_28,skill_29,posted_days_ago,posted_month,job_title_popularity,seniority_score,location_experience_interaction
JOB_002767,Solutions Architect,Accenture,Bangalore,Small,E-commerce,8.0,PhD,2026-05-14 15:09:05.913929,"PyTorch,REST API",21.45,170.0,564.0,64.0,2.1972245773362196,16.06,2.0,16.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46103259649538625,0.0,0.0,0.0,0.0,0.0,0.0,0.464638247461631,0.4653697706525658,0.0,0.3729645016929481,0.0,0.0,0.464638247461631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,5.0,587.0,16.0,128.48
JOB_002768,Software Engineer,Startup_E,Bangalore,Mid,Consulting,14.0,Bootcamp,2026-09-20 15:09:05.913930,"TensorFlow,Excel,Scikit-learn",18.39,226.0,4193.0,196.0,2.70805020110221,16.06,3.0,15.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,509.0,42.0,224.83999999999997
JOB_002769,Technical Lead,Startup_E,Bangalore,Enterprise,Logistics,10.0,Bachelor,2026-06-02 15:09:05.913931,"Tableau,Statistics,TensorFlow",32.4,407.0,4641.0,100.0,2.3978952727983707,16.06,5.0,17.0,19.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5244750005045057,0.0,0.0,0.0,0.0,0.5209078871601651,0.0,0.0,0.0,0.0,0.0,0.0,0.41900672497131713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272706244130642,112.0,6.0,503.0,50.0,160.6
JOB_002770,Senior Developer,Cognizant,Mumbai,Small,Consulting,10.0,Master,2025-11-29 15:09:05.913933,"Kubernetes,Node.js,Java,Django",28.56,208.0,103.0,100.0,2.3978952727983707,15.965,2.0,14.0,5.0,0.0,3.0,0.3332553597489174,0.3341302786018759,0.0,0.0,0.0,0.3303321286005731,0.0,0.33697820060122047,0.0,0.0,0.0,0.0,0.0,0.3334297822226468,0.0,0.0,0.0,0.0,0.0,0.3334297822226468,0.3333425360733537,0.0,0.0,0.0,0.0,0.3341302786018759,0.0,0.0,0.33092759098232455,0.0,297.0,11.0,558.0,20.0,159.65
JOB_002771,Senior Developer,IBM,Noida,Enterprise,Education,12.0,PhD,2026-08-15 15:09:05.913934,"Pandas,PostgreSQL,Django,Docker,REST API,Python",34.28,303.0,4011.0,144.0,2.5649493574615367,14.54,5.0,14.0,9.0,2.0,4.0,0.0,0.3881376133265923,0.3857119813903846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31090437151190453,0.0,0.3876284244794286,0.0,0.38722254359326597,0.0,0.0,0.0,0.0,0.3881376133265923,0.0,0.0,0.0,0.3912365418742502,38.0,8.0,558.0,60.0,174.48
JOB_002772,Python Developer,Startup_D,Gurugram,Enterprise,Logistics,2.0,Bootcamp,2026-08-29 15:09:05.913935,"JIRA,Django",11.1,53.0,3179.0,4.0,1.0986122886681098,15.46,5.0,13.0,18.0,5.0,1.0,0.0,0.0,0.0,0.4059115913285255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4078318227825848,0.0,0.4107652506357818,0.0,0.0,0.0,0.0,0.4059115913285255,0.0,0.0,0.0,0.4078318227825848,0.41120539584504523,0.0,0.0,24.0,8.0,547.0,10.0,30.92
JOB_002773,Frontend Developer,Airbnb,Kolkata,Small,Education,6.0,PhD,2026-02-17 15:09:05.913936,"JavaScript,SQL,PostgreSQL,Angular,Leadership,Docker,NumPy,TensorFlow",9.95,67.0,4745.0,36.0,1.9459101490553132,12.58,2.0,8.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.7051299605946245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7090780906725458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,2.0,535.0,12.0,75.48
JOB_002774,Product Manager,Capgemini,Bangalore,Mid,Manufacturing,5.0,PhD,2026-03-29 15:09:05.913938,"Power BI,Hadoop,Statistics,Pandas,Excel,GCP,Problem Solving",19.43,403.0,3429.0,25.0,1.791759469228055,16.06,3.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012183279312818,0.0,0.0,0.0,0.0,0.0,0.0,0.5001606533216542,0.0,0.0,0.0,0.0,0.498456446927394,0.0,0.0,0.0,0.0,0.0,0.5001606533216542,0.0,0.0,0.0,177.0,3.0,589.0,15.0,80.3
JOB_002775,Data Engineer,Cognizant,Delhi,Enterprise,Logistics,4.0,Bachelor,2025-09-28 15:09:05.913939,"SQL,Communication,Java",13.29,424.0,1537.0,16.0,1.6094379124341003,15.03,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44454581312161273,0.0,0.0,0.4460599511077512,0.0,0.0,0.0,0.0,0.45009613299379414,0.0,0.0,0.4453591601446966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44997581000875814,359.0,9.0,560.0,20.0,60.12
JOB_002776,Junior Developer,HCL,Noida,Large,E-commerce,14.0,PhD,2026-08-20 15:09:05.913940,"React,Java",11.03,62.0,4071.0,196.0,2.70805020110221,14.54,4.0,10.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5772324041127759,0.0,0.0,0.0,0.0,0.0,0.5800038933332246,0.0,0.0,0.0,0.0,0.0,0.0,0.5748027795344125,0.0,0.0,0.0,0.0,0.0,33.0,8.0,486.0,56.0,203.56
JOB_002777,Cloud Engineer,Apple,Noida,Large,E-commerce,8.0,Master,2025-12-18 15:09:05.913941,"MongoDB,Scikit-learn,GraphQL,NumPy,Angular,Docker,R",19.37,103.0,3299.0,64.0,2.1972245773362196,14.54,4.0,4.0,3.0,1.0,3.0,0.499409146802735,0.5007202809378524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4991481790057943,0.0,0.0,0.0,0.5007202809378524,0.0,0.0,0.0,0.0,278.0,12.0,539.0,32.0,116.32
JOB_002778,DevOps Engineer,IBM,Pune,Small,Technology,3.0,Bootcamp,2026-08-22 15:09:05.913943,"Agile,Tableau,Excel,Node.js,Deep Learning,GraphQL,Statistics,Django",11.8,457.0,3165.0,9.0,1.3862943611198906,14.915,2.0,7.0,9.0,7.0,1.0,0.46121375394904696,0.0,0.0,0.0,0.46364527270708494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37040943243921104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667408823989453,0.0,0.4661166541994786,31.0,8.0,548.0,6.0,44.745
JOB_002779,Product Manager,Capgemini,Chennai,Enterprise,Healthcare,2.0,Bachelor,2026-08-17 15:09:05.913944,"Agile,Statistics,Power BI,Git",17.88,464.0,2847.0,4.0,1.0986122886681098,13.48,5.0,12.0,4.0,4.0,0.0,0.0,0.5779544997459485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5761399070076825,0.0,0.0,0.0,0.5779544997459485,0.0,0.0,0.0,0.0,36.0,8.0,589.0,10.0,26.96
JOB_002780,Solutions Architect,Google,Chennai,Small,Healthcare,12.0,Bachelor,2026-01-23 15:09:05.913945,"JIRA,Excel,PostgreSQL,Statistics,R",22.59,324.0,2904.0,144.0,2.5649493574615367,13.48,2.0,16.0,7.0,4.0,0.0,0.4992102562461343,0.0,0.0,0.0,0.5018420925516959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4994715378287356,0.0,0.0,0.0,0.0,0.0,0.4994715378287356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,1.0,587.0,24.0,161.76
JOB_002781,Solutions Architect,Swiggy,Jaipur,Large,Healthcare,10.0,Bootcamp,2026-09-05 15:09:05.913947,"Java,Leadership,Azure,JavaScript,Problem Solving,Spark",21.35,257.0,2148.0,100.0,2.3978952727983707,12.46,4.0,16.0,20.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,587.0,40.0,124.60000000000001
JOB_002782,Solutions Architect,Paytm,Mumbai,Small,Manufacturing,2.0,Master,2026-04-28 15:09:05.913948,"Scikit-learn,Power BI,Hadoop,Tableau,GraphQL,PostgreSQL,Linux",14.9,479.0,4836.0,4.0,1.0986122886681098,15.965,2.0,16.0,14.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5737357312671769,0.0,0.5812745308331776,0.577015797419782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,4.0,587.0,4.0,31.93
JOB_002783,Data Scientist,Startup_D,Bangalore,Enterprise,Logistics,1.0,PhD,2026-02-24 15:09:05.913949,"JIRA,MongoDB",10.24,191.0,3014.0,1.0,0.6931471805599453,16.06,5.0,6.0,18.0,5.0,4.0,0.0,0.0,0.0,0.46382626810486643,0.0,0.0,0.0,0.0,0.4670059538556496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37289699758493383,0.0,0.0,0.0,0.0,0.0,0.46382626810486643,0.0,0.0,0.0,0.0,0.0,0.46106794975073023,0.0,210.0,2.0,554.0,5.0,16.06
JOB_002784,DevOps Engineer,Paytm,Pune,Enterprise,Consulting,0.0,PhD,2026-06-21 15:09:05.913950,"FastAPI,Node.js,Angular,Tableau,Kafka",11.99,318.0,1559.0,0.0,0.0,14.915,5.0,7.0,14.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6168845367417662,0.0,0.0,0.0,0.0,0.49244234695791206,0.0,0.6139657997408975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,6.0,548.0,0.0,0.0
JOB_002785,Backend Engineer,Cognizant,Bangalore,Large,Consulting,2.0,Master,2026-07-14 15:09:05.913951,"Deep Learning,React,GCP,Agile,Kafka",14.09,448.0,3710.0,4.0,1.0986122886681098,16.06,4.0,2.0,5.0,0.0,3.0,0.0,0.0,0.49851246074466815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5033710200976022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5012522849161551,0.0,0.0,0.0,0.49683909817417604,0.0,70.0,7.0,535.0,8.0,32.12
JOB_002786,Data Engineer,Flipkart,Bangalore,Startup,E-commerce,7.0,Diploma,2025-10-28 15:09:05.913953,"Tableau,Scikit-learn,AWS,NumPy",12.96,24.0,2275.0,49.0,2.0794415416798357,16.06,1.0,5.0,6.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49522107303780943,0.0,0.0,0.0,0.0,0.6163002277020416,0.0,0.0,0.0,0.0,0.0,0.0,0.6123153747487419,0.0,329.0,10.0,560.0,7.0,112.41999999999999
JOB_002787,Full Stack Developer,Uber,Pune,Startup,Technology,11.0,Bootcamp,2025-10-26 15:09:05.913954,"Problem Solving,Azure,PyTorch,Python",12.21,329.0,1558.0,121.0,2.4849066497880004,14.915,1.0,9.0,22.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49613170895917846,0.0,0.0,0.0,0.0,0.0,0.5006676125097073,0.0,0.0,0.5015901061370104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5015901061370104,0.0,0.0,0.0,331.0,10.0,551.0,11.0,164.065
JOB_002788,Product Manager,OYO,Pune,Mid,Finance,5.0,Master,2026-02-18 15:09:05.913955,"Spark,Linux,Docker,PyTorch,Node.js",19.67,154.0,4589.0,25.0,1.791759469228055,14.915,3.0,12.0,13.0,3.0,3.0,0.5769970190516372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5769970190516372,0.0,0.5780561218524107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,2.0,589.0,15.0,74.57499999999999
JOB_002789,Senior Developer,Wipro,Kolkata,Large,Technology,1.0,PhD,2026-03-14 15:09:05.913957,"JavaScript,R",14.55,342.0,3430.0,1.0,0.6931471805599453,12.58,4.0,14.0,24.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7068226657488461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707390782512534,0.0,0.0,192.0,3.0,558.0,4.0,12.58
JOB_002790,Software Engineer,Unacademy,Hyderabad,Mid,Logistics,7.0,Bootcamp,2026-03-10 15:09:05.913958,"Hadoop,TensorFlow,PyTorch,NumPy,Azure,React,Node.js,Communication",15.21,91.0,574.0,49.0,2.0794415416798357,15.3,3.0,15.0,23.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49996656869464573,0.0,0.0,0.0,0.0,0.0,0.49996656869464573,0.0,0.49944390574279135,0.0,0.0,0.5006222581865392,0.0,0.0,0.0,0.0,0.0,196.0,3.0,509.0,21.0,107.10000000000001
JOB_002791,Junior Developer,Startup_A,Chennai,Large,Consulting,12.0,Bootcamp,2026-02-04 15:09:05.913959,"Excel,REST API,Java,NumPy,FastAPI",11.86,275.0,2857.0,144.0,2.5649493574615367,13.48,4.0,10.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.574449889010174,0.0,0.0,0.5777340380262173,0.0,0.0,0.0,0.0,0.5798540388081471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,2.0,486.0,48.0,161.76
JOB_002792,Technical Lead,Startup_E,Hyderabad,Enterprise,Manufacturing,4.0,PhD,2026-03-12 15:09:05.913960,"Kubernetes,JIRA,Scikit-learn",28.92,338.0,2788.0,16.0,1.6094379124341003,15.3,5.0,17.0,19.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,194.0,3.0,503.0,20.0,61.2
JOB_002793,Analytics Engineer,Startup_B,Jaipur,Large,E-commerce,11.0,Master,2026-03-13 15:09:05.913962,"Excel,Angular,Communication,Spark,Docker,PyTorch",14.6,479.0,2183.0,121.0,2.4849066497880004,12.46,4.0,1.0,16.0,1.0,3.0,0.3869785184735055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38922450574929324,0.0,0.0,0.0,0.0,0.0,0.0,0.3884031613286391,0.3107897198785048,0.0,0.38748547945809414,0.0,0.0,0.0,0.0,0.0,0.3876888341583735,0.0,0.3884031613286391,0.0,0.0,0.0,193.0,3.0,527.0,44.0,137.06
JOB_002794,Data Engineer,Swiggy,Pune,Small,Technology,3.0,Diploma,2026-08-11 15:09:05.913963,"MongoDB,GCP,Agile",9.18,389.0,2631.0,9.0,1.3862943611198906,14.915,2.0,5.0,20.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.0,560.0,6.0,44.745
JOB_002795,AI/ML Engineer,Swiggy,Mumbai,Mid,E-commerce,13.0,Bootcamp,2025-10-07 15:09:05.913964,"Angular,React,REST API,TensorFlow,Machine Learning,Problem Solving,SQL",28.38,38.0,1646.0,169.0,2.6390573296152584,15.965,3.0,0.0,20.0,1.0,1.0,0.0,0.0,0.575642988357206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5789587060472441,0.0,0.0,0.0,0.0,0.0,0.0,0.5774443407353531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,10.0,560.0,39.0,207.545
JOB_002796,AI/ML Engineer,Swiggy,Jaipur,Large,Education,0.0,Bootcamp,2025-10-18 15:09:05.913965,"Node.js,Tableau,NumPy,Linux,TensorFlow,REST API",9.0,461.0,1762.0,0.0,0.0,12.46,4.0,0.0,20.0,2.0,1.0,0.0,0.4206698963921009,0.0,0.0,0.0,0.0,0.0,0.42425542912924186,0.0,0.0,0.41956837388188234,0.0,0.0,0.0,0.0,0.0,0.33696324515118437,0.0,0.42011802918772323,0.0,0.0,0.0,0.0,0.0,0.0,0.4206698963921009,0.0,0.0,0.0,0.0,339.0,10.0,560.0,0.0,0.0
JOB_002797,Junior Developer,Capgemini,Pune,Mid,Education,11.0,Bootcamp,2025-12-19 15:09:05.913967,"MongoDB,PyTorch,Hadoop",9.07,411.0,827.0,121.0,2.4849066497880004,14.915,3.0,10.0,4.0,2.0,1.0,0.44720158239923635,0.4483756523250997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44802244010350634,0.4483756523250997,0.0,0.0,0.4440779060788791,0.0,277.0,12.0,486.0,33.0,164.065
JOB_002798,Business Analyst,Wipro,Hyderabad,Large,Finance,12.0,Master,2026-07-15 15:09:05.913968,"Django,PostgreSQL,Leadership",17.4,289.0,1583.0,144.0,2.5649493574615367,15.3,4.0,3.0,24.0,3.0,3.0,0.7031682791370305,0.0,0.0,0.0,0.0,0.0,0.0,0.7110234674154344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,7.0,565.0,48.0,183.60000000000002
JOB_002799,Machine Learning Engineer,Google,Gurugram,Startup,Consulting,0.0,Bootcamp,2025-10-22 15:09:05.913969,"Hadoop,Java,Kubernetes,Statistics",9.61,174.0,2380.0,0.0,0.0,15.46,1.0,11.0,7.0,0.0,1.0,0.0,0.0,0.37617267874345284,0.0,0.0,0.0,0.0,0.0,0.0,0.37695619806507835,0.0,0.0,0.0,0.0,0.0,0.378937041215044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3782401235498169,0.0,0.378937041215044,0.0,0.37490997554098776,0.3815606076032323,335.0,10.0,548.0,0.0,0.0
JOB_002800,Cloud Engineer,HCL,Gurugram,Mid,Manufacturing,3.0,PhD,2026-03-27 15:09:05.913971,"Java,R,Agile,Leadership,Azure,GCP,Tableau,JIRA",12.7,419.0,4337.0,9.0,1.3862943611198906,15.46,3.0,4.0,8.0,6.0,4.0,0.0,0.0,0.0,0.0,0.35443686997677754,0.0,0.0,0.0,0.0,0.0,0.0,0.3547182927671276,0.0,0.3527626142525466,0.3533180012329132,0.3538760777490951,0.0,0.0,0.0,0.3527626142525466,0.35267030942151756,0.0,0.0,0.0,0.0,0.0,0.3538760777490951,0.0,0.0,0.0,179.0,3.0,539.0,9.0,46.38
JOB_002801,Data Engineer,Startup_A,Chennai,Enterprise,Education,11.0,PhD,2026-07-23 15:09:05.913972,"Machine Learning,Kafka",17.94,146.0,4487.0,121.0,2.4849066497880004,13.48,5.0,5.0,15.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,7.0,560.0,55.0,148.28
JOB_002803,Data Engineer,Cognizant,Mumbai,Large,Healthcare,12.0,Bootcamp,2025-12-20 15:09:05.913974,"MongoDB,Kubernetes,Git,Scikit-learn",24.25,245.0,4435.0,144.0,2.5649493574615367,15.965,4.0,5.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,12.0,560.0,48.0,191.57999999999998
JOB_002805,DevOps Engineer,Startup_A,Noida,Enterprise,Manufacturing,9.0,Bachelor,2025-12-25 15:09:05.913977,"React,Spark,Kubernetes",23.53,53.0,3183.0,81.0,2.302585092994046,14.54,5.0,7.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7064697472279229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.707743241756299,0.0,271.0,12.0,548.0,45.0,130.85999999999999
JOB_002806,Solutions Architect,HCL,Jaipur,Mid,Healthcare,9.0,Bootcamp,2026-07-18 15:09:05.913978,"Power BI,Kubernetes,Python,Django,AWS,Problem Solving,R",24.27,452.0,3457.0,81.0,2.302585092994046,12.46,3.0,16.0,8.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,66.0,7.0,587.0,27.0,112.14000000000001
JOB_002807,DevOps Engineer,TCS,Pune,Large,Healthcare,5.0,Bootcamp,2026-05-30 15:09:05.913979,"Python,PyTorch,Linux,R,AWS,Django,Angular,Kubernetes",19.83,351.0,796.0,25.0,1.791759469228055,14.915,4.0,7.0,21.0,4.0,1.0,0.0,0.4085200310393552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40992362190508913,0.0,0.0,0.0,0.408950331726222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085200310393552,0.408950331726222,0.0,0.4046043067559315,0.0,115.0,5.0,548.0,20.0,74.57499999999999
JOB_002808,Frontend Developer,Paytm,Gurugram,Mid,Logistics,0.0,Master,2026-09-20 15:09:05.913981,"SQL,Azure,Scikit-learn,Excel,Problem Solving",7.77,201.0,2754.0,0.0,0.0,15.46,3.0,8.0,14.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4653587835802101,0.0,0.46267346985725966,0.46548198359759674,0.0,0.0,0.0,0.0,0.37158175771453944,0.0,0.4632795949691835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,535.0,0.0,0.0
JOB_002809,Frontend Developer,Startup_A,Delhi,Large,Finance,11.0,Master,2026-09-10 15:09:05.913982,"Python,R,TensorFlow",13.58,90.0,2520.0,121.0,2.4849066497880004,15.03,4.0,8.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5794267392367718,0.5769878784989129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5756297785232847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,535.0,44.0,165.32999999999998
JOB_002810,Data Engineer,Startup_A,Mumbai,Enterprise,Logistics,7.0,PhD,2026-04-22 15:09:05.913983,"Communication,GraphQL,JIRA,Excel,PostgreSQL",17.78,133.0,475.0,49.0,2.0794415416798357,15.965,5.0,5.0,15.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,4.0,560.0,35.0,111.755
JOB_002811,Data Scientist,Unacademy,Mumbai,Large,E-commerce,11.0,Bachelor,2026-01-27 15:09:05.913984,"Statistics,Kubernetes,MongoDB,JIRA,Agile,Node.js,Java",28.11,228.0,4909.0,121.0,2.4849066497880004,15.965,4.0,6.0,23.0,1.0,0.0,0.0,0.0,0.0,0.4462869563321755,0.4491087727852121,0.44283468071112353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4462869563321755,0.0,0.0,0.0,0.0,0.0,0.0,0.4515026699615007,238.0,1.0,554.0,44.0,175.615
JOB_002812,Python Developer,Paytm,Gurugram,Large,Finance,8.0,Bachelor,2025-10-12 15:09:05.913986,"PyTorch,Deep Learning,NumPy,Node.js,Kafka,Spark,Angular,SQL",12.67,121.0,4238.0,64.0,2.1972245773362196,15.46,4.0,13.0,14.0,3.0,0.0,0.0,0.0,0.5745321470632673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5787541844301743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5787541844301743,0.0,0.0,0.0,345.0,10.0,547.0,32.0,123.68
JOB_002813,Full Stack Developer,IBM,Noida,Small,Technology,1.0,Bachelor,2025-12-17 15:09:05.913987,"Git,Deep Learning,Docker,Node.js,Problem Solving,Kafka,R,Spark",8.36,21.0,1865.0,1.0,0.6931471805599453,14.54,2.0,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7101010721065739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7040997567057486,0.0,0.0,0.0,0.0,0.0,0.0,279.0,12.0,551.0,2.0,14.54
JOB_002814,Data Scientist,HCL,Delhi,Large,Healthcare,5.0,PhD,2026-02-16 15:09:05.913988,"Pandas,FastAPI",12.65,176.0,4343.0,25.0,1.791759469228055,15.03,4.0,6.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7049377872286239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7092691422423589,0.0,0.0,218.0,2.0,554.0,20.0,75.14999999999999
